user_id,total_questions,avg_time_spent,total_sessions,most_common_answer
u131840,42,15237.952380952382,27,a
u131841,320,20465.609375,306,b
u131842,30,28466.533333333333,16,b
u131843,30,23933.133333333335,16,d
u131844,10,25399.8,6,a
u131845,30,34866.5,16,b
u131846,30,20233.166666666668,16,b
u131847,4,22500.0,4,b
u131848,62,29628.951612903227,48,a
u131849,66,33196.90909090909,52,b
u13185,1061,17351.555136663526,1045,a
u131850,40,28349.95,26,b
u131851,30,27833.233333333334,16,c
u131852,10,24599.9,6,a
u131853,7,21714.285714285714,5,c
u131854,30,29166.5,16,b
u131855,30,7366.566666666667,16,a
u131856,70,22171.35714285714,56,c
u131857,40,32749.925,26,b
u131858,42,13833.238095238095,28,b
u131859,1,31000.0,1,c
u13186,301,21215.890365448504,258,a
u131860,374,33638.949197860966,247,b
u131861,4,16000.0,4,b
u131862,200,23889.99,183,b
u131863,4,22000.0,4,b
u131864,150,20566.613333333335,127,b
u131865,17,22176.470588235294,15,c
u131866,22,31408.863636363636,14,b
u131867,40,30499.9,26,a
u131868,60,22499.883333333335,46,a
u131869,4,5250.0,4,a
u13187,7,21000.0,7,b
u131870,4,22500.0,4,b
u131871,30,34599.96666666667,16,d
u131872,32,25843.625,18,d
u131873,36,22833.194444444445,22,c
u131874,30,47166.566666666666,16,b
u131875,45,34822.08888888889,31,b
u131876,4,14000.0,4,c
u131877,7,8000.0,5,b
u131878,30,26466.666666666668,16,b
u131879,30,25333.233333333334,16,d
u13188,5,25400.0,5,a
u131880,81,29098.716049382718,67,b
u131881,40,29374.85,26,b
u131882,4,27250.0,4,c
u131883,198,20762.61111111111,184,b
u131884,2,25000.0,2,c
u131885,50,23619.94,36,b
u131886,4,23750.0,4,c
u131887,30,22733.266666666666,16,d
u131888,155,25451.490322580645,90,b
u131889,51,20235.21568627451,37,a
u13189,7,5285.714285714285,7,c
u131890,87,30735.55172413793,59,c
u131891,50,32459.96,36,c
u131892,3,14000.0,3,c
u131893,2,28000.0,2,b
u131894,2920,24852.050342465755,2754,b
u131895,46,25326.0,31,a
u131896,30,29333.133333333335,16,c
u131897,56,17999.910714285714,42,b
u131898,4,27500.0,4,b
u131899,39,3307.5384615384614,25,b
u1319,161,24915.42236024845,72,c
u13190,18,43944.444444444445,18,b
u131900,4,8750.0,4,a
u131901,42,30642.690476190477,19,c
u131902,30,36899.76666666667,16,d
u131903,697,22539.414634146342,610,a
u131904,30,33499.833333333336,16,d
u131905,97,20649.453608247422,82,c
u131906,830,24191.51686746988,595,a
u131907,7,27857.14285714286,5,b
u131908,60,21066.6,46,b
u131909,124,32137.0564516129,110,b
u13191,2809,18684.19793520826,2592,a
u131910,30,19599.833333333332,16,b
u131911,727,24519.93122420908,680,c
u131912,36,38416.61111111111,22,c
u131913,36,19694.36111111111,22,b
u131914,7,18857.14285714286,5,b
u131915,825,24142.95272727273,637,b
u131916,114,24342.087719298244,99,b
u131917,7,5856.857142857143,5,a
u131918,31,20258.0,17,b
u131919,2,25500.0,2,c
u13192,5,33000.0,5,a
u131920,40,30524.9,26,c
u131921,23,24347.652173913044,17,d
u131922,30,32066.533333333333,16,b
u131923,704,21982.825284090908,483,b
u131924,119,17478.95798319328,104,b
u131925,173,17682.06358381503,159,b
u131926,384,26229.098958333332,300,b
u131927,30,20533.166666666668,16,b
u131928,40,17650.0,40,a
u131929,30,19766.566666666666,16,b
u13193,3024,26343.52414021164,1972,b
u131930,10614,16946.509986809873,7677,b
u131931,30,37499.86666666667,16,b
u131932,782,20282.59718670077,758,b
u131933,30,15499.833333333334,16,b
u131934,13,29768.923076923078,7,d
u131935,3,19000.0,3,b
u131936,21,25285.571428571428,13,d
u131937,30,21966.5,16,a
u131938,30,31099.833333333332,16,a
u131939,50,21179.88,36,b
u13194,475,27431.555789473685,250,b
u131940,30,10966.533333333333,16,b
u131941,7,29285.428571428572,5,b
u131942,30,31499.8,16,b
u131943,6,19666.666666666668,6,b
u131944,3,29666.666666666668,3,d
u131945,10,14499.7,6,b
u131946,60,19400.0,60,b
u131947,1,19000.0,1,b
u131948,594,18600.993265993267,550,a
u131949,55,21199.963636363635,41,c
u13195,382,16204.188481675392,380,c
u131950,1,13000.0,1,b
u131951,30,30199.833333333332,16,c
u131952,77,23259.636363636364,53,a
u131953,30,36633.26666666667,16,c
u131954,30,32066.533333333333,16,c
u131955,140,23042.821428571428,126,b
u131956,2,6000.0,2,c
u131957,204,20279.392156862745,188,a
u131958,30,13366.6,16,c
u131959,1,23000.0,1,b
u13196,47,25765.957446808512,47,b
u131960,3,36666.666666666664,3,a
u131961,286,20615.374125874125,263,b
u131962,7,24428.285714285714,5,b
u131963,146,31301.30821917808,109,b
u131964,3,22666.666666666668,3,b
u131965,2,23500.0,2,d
u131966,30,34766.5,16,d
u131967,2,24500.0,2,d
u131968,30,29566.566666666666,16,d
u131969,2,20500.0,2,b
u13197,2608,27034.123082822087,2556,b
u131970,30,21133.233333333334,16,a
u131971,10,19799.6,6,a
u131972,979,21016.338100102144,951,c
u131973,30,31299.866666666665,16,b
u131974,4,25250.0,4,c
u131975,30,24299.9,16,a
u131976,7,24142.571428571428,5,b
u131977,30,30566.6,16,b
u131978,30,6199.9,16,a
u131979,62,20032.24193548387,48,a
u13198,35,23171.428571428572,35,b
u131980,70,14542.8,56,a
u131981,409,45643.002444987775,361,b
u131982,75,19453.28,61,d
u131983,605,19862.747107438016,347,c
u131984,767,30833.086049543675,475,b
u131985,1033,26490.788964181993,934,b
u131986,420,35252.311904761904,318,b
u131987,315,21666.64761904762,301,c
u131988,7,24999.714285714286,5,d
u131989,1,26000.0,1,b
u13199,144,30048.604166666668,82,a
u131990,26,13153.615384615385,15,a
u131991,10,15699.9,6,a
u131992,115,21608.64347826087,100,a
u131993,7,20285.571428571428,5,b
u131994,42,10452.333333333334,28,b
u131995,94,17851.042553191488,80,b
u131996,1,36000.0,1,a
u131997,30,28433.166666666668,16,d
u131998,4,22250.0,4,b
u131999,1,27000.0,1,b
u132,6,18000.0,6,c
u1320,3234,28883.72325293754,2133,b
u13200,9,30666.666666666668,9,b
u132000,756,22182.537037037036,739,b
u132001,2,28000.0,2,c
u132002,2392,26153.740802675584,1398,a
u132003,40,11574.95,26,b
u132004,1,15000.0,1,b
u132005,1132,30426.657243816255,1016,a
u132006,30,23266.566666666666,16,a
u132007,1,27000.0,1,c
u132008,17,19235.117647058825,9,a
u132009,4,22250.0,4,d
u13201,9,42000.0,9,b
u132010,4,27000.0,4,c
u132011,11,7454.545454545455,11,b
u132012,211,32464.3981042654,169,a
u132013,1,22000.0,1,c
u132014,7,17142.85714285714,5,a
u132015,30,10566.533333333333,16,a
u132016,3,26000.0,3,b
u132017,30,39933.23333333333,16,a
u132018,32,25624.90625,18,b
u132019,32,7749.875,18,b
u13202,819,19798.534798534798,817,c
u132020,1,22000.0,1,b
u132021,13,27845.923076923078,7,d
u132022,50,22479.96,36,b
u132023,70,22457.085714285713,56,a
u132024,1741,25671.93911545089,1405,b
u132025,108,32074.037037037036,94,a
u132026,30,28399.9,16,b
u132027,294,53125.833333333336,173,c
u132028,50,21979.96,36,b
u132029,30,5233.3,16,b
u132030,74,6662.121621621622,58,b
u132031,544,27613.957720588234,495,b
u132032,50,40639.96,36,d
u132033,30,18666.466666666667,16,b
u132034,16,2562.125,8,c
u132035,102,18950.941176470587,88,c
u132036,2,8000.0,2,c
u132037,1,23000.0,1,b
u132038,50,28039.94,36,b
u132039,30,17833.066666666666,16,b
u13204,590,44947.33559322034,203,b
u132040,47,5957.382978723404,32,a
u132041,151,24801.311258278147,137,c
u132042,4,23000.0,4,b
u132043,3894,27921.121468926554,3101,a
u132044,30,44833.1,16,d
u132045,3,20333.333333333332,3,b
u132046,2,25500.0,2,a
u132047,4,20000.0,4,b
u132048,1,25000.0,1,b
u132049,7,22571.14285714286,5,c
u13205,69,32753.623188405796,69,b
u132050,30,4733.233333333334,16,b
u132051,4,23250.0,4,a
u132052,4,13500.0,4,a
u132053,30,21399.866666666665,16,a
u132054,30,11033.2,16,b
u132055,40,11199.85,26,b
u132056,4,22250.0,4,b
u132057,7,30714.285714285714,5,a
u132058,4,10500.0,4,b
u132059,50,26439.96,36,b
u13206,35,14571.42857142857,35,b
u132060,3,3666.6666666666665,3,a
u132061,40,29299.9,26,c
u132062,40,31374.875,26,b
u132063,1,25000.0,1,c
u132064,30,41999.86666666667,16,a
u132065,7,22857.14285714286,5,d
u132066,7,24571.14285714286,5,a
u132067,30,17599.933333333334,16,a
u132068,4,32000.0,4,a
u132069,13,14076.76923076923,7,c
u13207,65,20830.76923076923,65,c
u132070,40,21450.0,26,b
u132071,30,5866.533333333334,16,a
u132072,152,19006.572368421053,138,a
u132073,1237,24312.83751010509,1163,b
u132074,30,15066.5,16,d
u132075,1,3000.0,1,a
u132076,30,6533.233333333334,16,b
u132077,2188,19100.420932358316,1167,b
u132078,30,30899.9,16,b
u132079,30,8399.833333333334,16,c
u13208,2,72500.0,2,a
u132080,7,17142.714285714286,5,a
u132081,7,40285.71428571428,5,b
u132082,1554,25525.236164736165,1168,b
u132083,591,25609.11336717428,490,b
u132084,95,26010.505263157895,81,a
u132085,2,17000.0,2,a
u132086,2,23500.0,2,c
u132087,4,21500.0,4,d
u132088,208,17158.625,193,b
u132089,2,23000.0,2,b
u13209,1859,19264.4238838085,803,a
u132090,4,25000.0,4,b
u132091,1,26000.0,1,c
u132092,12,58666.666666666664,12,d
u132093,4,16500.0,4,a
u132094,179,16770.927374301675,165,b
u132095,30,6866.5,16,c
u132096,3,23666.666666666668,3,b
u132097,40,7149.9,26,c
u132098,1,6000.0,1,b
u132099,2,23000.0,2,b
u1321,748,27505.328877005348,635,b
u13210,11,48272.72727272727,11,b
u132100,4,9500.0,4,b
u132101,30,28033.2,16,b
u132102,3,21000.0,3,b
u132103,130,21584.576923076922,114,b
u132104,4,18000.0,4,a
u132105,30,30366.633333333335,16,a
u132106,7,24285.428571428572,5,a
u132107,9,23555.444444444445,7,c
u132108,10,14799.8,6,c
u132109,30,10266.566666666668,16,a
u13211,11,44454.545454545456,11,a
u132110,4,32250.0,4,c
u132111,26,19922.923076923078,15,c
u132112,30,21699.866666666665,16,a
u132113,3,22666.666666666668,3,b
u132114,4,11750.0,4,a
u132115,1602,20679.74282147316,1402,b
u132116,10,20299.7,6,a
u132117,30,17966.433333333334,16,a
u132118,1064,26288.48402255639,953,b
u132119,10,32699.6,6,d
u13212,15,20000.0,15,b
u132120,30,29066.566666666666,16,c
u132121,32,11718.6875,18,a
u132122,1444,27877.361495844874,921,b
u132123,30,18399.866666666665,16,d
u132124,30,29799.866666666665,16,a
u132125,1,23000.0,1,a
u132126,195,20682.03076923077,181,b
u132127,90,23311.055555555555,76,b
u132128,52,24461.5,38,c
u132129,30,25399.833333333332,16,b
u13213,1,47000.0,1,a
u132130,31,14386.935483870968,17,c
u132131,30,32433.266666666666,16,c
u132132,31,25129.0,17,a
u132133,60,21433.3,46,b
u132134,30,22033.2,16,c
u132135,2,22500.0,2,b
u132136,40,22449.9,26,a
u132137,13,24538.30769230769,7,d
u132138,4,3000.0,4,a
u132139,40,20849.925,26,b
u13214,500,23021.94,346,a
u132140,516,15649.220930232557,501,b
u132141,30,19199.8,16,b
u132142,7,14142.714285714286,5,d
u132143,30,10133.2,16,b
u132144,30,4433.233333333334,16,b
u132145,30,13933.166666666666,16,b
u132146,40,19024.85,26,b
u132147,27,21407.333333333332,25,b
u132148,96,33624.947916666664,82,b
u132149,13,27153.69230769231,7,b
u13215,5874,28986.028430371127,3328,a
u132150,3790,26628.965963060687,2191,b
u132151,2,23500.0,2,b
u132152,7,19714.0,5,c
u132153,3,7000.0,3,a
u132154,30,25899.833333333332,16,b
u132155,30,13533.2,16,a
u132156,30,20899.833333333332,16,b
u132157,30,26266.466666666667,16,b
u132158,1,4000.0,1,a
u132159,30,19433.166666666668,16,c
u13216,1,36000.0,1,b
u132160,101,24574.237623762376,78,c
u132161,283,25791.480565371025,232,a
u132162,30,30966.466666666667,16,a
u132163,4,20750.0,4,b
u132164,30,48033.333333333336,16,a
u132165,71,25408.323943661973,44,a
u132166,153,20405.16339869281,132,b
u132167,963,23368.536863966772,681,a
u132168,30,50833.13333333333,16,a
u132169,310,20509.664516129033,296,b
u13217,985,27570.52588832487,886,a
u132170,41,39609.65853658537,26,c
u132171,30,35466.5,16,a
u132172,1300,21069.94,1118,b
u132173,1,23000.0,1,b
u132174,30,24299.866666666665,16,d
u132175,40,32424.925,26,c
u132176,40,22399.9,26,b
u132177,555,25071.9981981982,370,b
u132178,62,31096.677419354837,24,c
u132179,30,19166.5,16,b
u13218,107,30224.29906542056,106,c
u132180,95,33652.55789473684,31,b
u132181,87,27218.344827586207,46,b
u132182,30,16799.933333333334,16,b
u132183,6154,22026.273318167045,5161,a
u132184,78,26179.4358974359,62,c
u132185,371,19902.954177897573,342,a
u132186,4,19500.0,4,b
u132187,87,21563.126436781607,63,b
u132188,72,25638.805555555555,57,c
u132189,1,37000.0,1,a
u13219,7,25571.428571428572,7,a
u132190,30,27199.766666666666,16,c
u132191,1,26000.0,1,b
u132192,31,21483.677419354837,17,a
u132193,2,16000.0,2,b
u132194,1,14000.0,1,b
u132195,1,37000.0,1,d
u132196,380,21660.51842105263,357,c
u132197,190,21415.763157894737,176,b
u132198,7,13714.0,5,a
u132199,50,35059.92,36,a
u1322,900,31995.527777777777,747,b
u13220,383,37172.32375979112,361,b
u132200,156,31371.75,127,b
u132201,4,25250.0,4,a
u132202,115,13156.504347826087,95,b
u132203,30,36800.03333333333,16,b
u132204,2,22500.0,2,c
u132205,2,17500.0,2,c
u132206,22,4045.3636363636365,14,b
u132207,30,22233.2,16,a
u132208,249,24750.979919678713,233,b
u132209,3,24333.333333333332,3,b
u13221,894,25432.86577181208,822,c
u132210,52,36884.557692307695,23,b
u132211,30,28399.933333333334,16,c
u132212,81,22530.802469135804,66,c
u132213,284,39102.08098591549,168,b
u132214,30,8466.533333333333,16,a
u132215,60,24899.883333333335,46,d
u132216,96,25104.135416666668,82,c
u132217,133,24413.496240601504,118,c
u132218,256,22382.69921875,157,b
u132219,30,26766.566666666666,16,c
u13222,7,18142.85714285714,7,c
u132220,30,38266.5,16,b
u132221,510,32525.333333333332,340,b
u132222,7,32285.714285714286,5,a
u132223,50,28519.88,36,a
u132224,60,19616.616666666665,46,a
u132225,30,27133.2,16,b
u132226,288,22534.70486111111,273,a
u132227,2,17000.0,2,a
u132228,4,24750.0,4,c
u132229,192,22302.041666666668,177,b
u13223,11,16727.272727272728,11,a
u132230,1,7000.0,1,c
u132231,40,22549.85,26,b
u132232,1,25000.0,1,b
u132233,72,22277.777777777777,58,a
u132234,4,20750.0,4,b
u132235,40,20150.0,26,a
u132236,40,21849.85,26,d
u132237,30,23133.266666666666,16,b
u132238,30,7866.5,16,c
u132239,4,21000.0,4,b
u13224,1741,39199.137277426766,851,b
u132240,7,34285.71428571428,5,a
u132241,2,23500.0,2,a
u132242,2,22500.0,2,b
u132243,4,11750.0,4,a
u132244,1,27000.0,1,b
u132245,174,34436.75862068965,159,b
u132246,4,15250.0,4,b
u132247,10,23699.8,6,a
u132248,55,19527.2,41,a
u132249,43,13023.139534883721,29,a
u13225,5,22800.0,5,b
u132250,30,4066.5666666666666,16,b
u132251,2,32500.0,2,a
u132252,8,23875.0,8,d
u132253,2,27000.0,2,b
u132254,30,27599.8,16,d
u132255,70,24699.928571428572,56,d
u132256,160,16324.96875,135,c
u132257,30,28066.466666666667,16,c
u132258,30,26766.6,16,b
u132259,236,22614.3093220339,173,b
u13226,1211,18146.686209744013,1122,a
u132260,4,19750.0,4,b
u132261,7,15714.0,5,a
u132262,50,27799.92,36,b
u132263,30,8999.833333333334,16,a
u132264,2,7500.0,2,b
u132265,30,26599.866666666665,16,d
u132266,7,26999.85714285714,5,a
u132267,7,21714.285714285714,5,a
u132268,2,23500.0,2,b
u132269,90,25066.62222222222,76,b
u13227,9,19111.11111111111,9,c
u132270,306,22392.133986928104,290,a
u132271,30,29366.533333333333,16,d
u132272,86,23104.616279069767,64,b
u132273,2,32000.0,2,b
u132274,2,26500.0,2,a
u132275,3504,18242.0122716895,2962,a
u132276,40,29099.875,26,d
u132277,13,29922.923076923078,7,b
u132278,35,6399.885714285714,21,a
u132279,50,20859.98,36,a
u13228,803,19930.261519302614,803,a
u132280,7,26142.571428571428,5,a
u132281,30,39899.86666666667,16,d
u132282,109,22421.990825688074,92,b
u132283,30,32466.566666666666,16,d
u132284,30,5933.133333333333,16,c
u132285,30,25899.9,16,c
u132286,40,22049.875,26,c
u132287,30,26733.333333333332,16,c
u132288,1020,18665.667647058825,741,a
u132289,30,34199.9,16,b
u13229,66,30378.757575757576,54,c
u132290,35,36571.28571428572,21,b
u132291,316,11411.348101265823,208,a
u132292,544,19010.965073529413,395,b
u132293,4,21500.0,4,d
u132294,13,24307.384615384617,7,a
u132295,30,31966.6,16,d
u132296,19419,25119.021061846644,12523,b
u132297,7,23571.428571428572,5,d
u132298,75,20306.64,60,b
u132299,623,20950.154093097914,400,b
u1323,15,23866.666666666668,15,a
u13230,202,23663.356435643564,195,c
u132300,97,25082.453608247422,47,c
u132301,10,12999.8,6,c
u132302,32,15437.40625,18,c
u132303,30,27499.933333333334,16,a
u132304,637,19042.365777080064,584,b
u132305,3,30000.0,3,d
u132306,13,23538.30769230769,7,b
u132307,4,24000.0,4,a
u132308,12,9916.666666666666,12,a
u132309,30,34999.833333333336,16,a
u13231,369,32990.93224932249,318,a
u132310,209,28923.358851674642,144,a
u132311,235,20855.310638297873,217,c
u132312,16,28249.875,8,a
u132313,3,25666.666666666668,3,a
u132314,30,26166.5,16,b
u132315,2,37000.0,2,b
u132316,4,32250.0,4,b
u132317,1,17000.0,1,a
u132318,40,24024.925,26,b
u132319,419,21883.040572792364,387,a
u13232,150,25135.0,129,c
u132320,40,31599.85,26,a
u132321,100,15919.98,86,b
u132322,45,18755.466666666667,31,c
u132323,30,33966.5,16,c
u132324,30,28233.266666666666,16,b
u132325,1,24000.0,1,b
u132326,40,20799.85,26,c
u132327,7,26714.285714285714,5,a
u132328,4,4500.0,4,d
u132329,3,19666.666666666668,2,a
u13233,7,17142.85714285714,7,a
u132330,4,23750.0,4,b
u132331,40,14299.925,26,a
u132332,30,23666.566666666666,16,d
u132333,4,27750.0,4,a
u132334,102,30019.549019607843,88,b
u132335,4,15750.0,4,a
u132336,2,24500.0,2,b
u132337,65,24707.63076923077,51,a
u132338,8798,22396.0477381223,6814,b
u132339,30,7699.933333333333,16,b
u13234,781,33581.2138284251,367,c
u132340,41,27365.756097560974,27,c
u132341,32,6562.375,18,a
u132342,4,7250.0,4,a
u132343,2,35000.0,2,a
u132344,1543,22315.55217109527,1045,b
u132345,1,15000.0,1,b
u132346,1,24000.0,1,a
u132347,30,38366.53333333333,16,c
u132348,4,20000.0,4,a
u132349,30,12166.533333333333,16,b
u13235,517,28918.762088974854,515,b
u132350,31,13903.064516129032,17,c
u132351,80,19337.45,66,b
u132352,390,18992.25641025641,351,b
u132353,840,18873.72142857143,666,b
u132354,7,24857.14285714286,5,c
u132355,118,35076.220338983054,104,d
u132356,7,26857.0,5,c
u132357,32,20906.21875,18,c
u132358,100,33219.98,86,b
u132359,402,26084.55223880597,279,b
u13236,223,33237.659192825115,218,a
u132360,3,9666.666666666666,3,a
u132361,483,21697.670807453414,317,b
u132362,7,25142.85714285714,5,b
u132363,70,43442.8,38,c
u132364,30,29466.566666666666,16,b
u132365,30,34166.53333333333,16,b
u132366,50,19460.0,36,a
u132367,42,32642.714285714286,28,d
u132368,30,7499.8,16,b
u132369,30,6166.533333333334,16,b
u13237,1072,24916.8973880597,852,b
u132370,40,28224.95,26,c
u132371,141,20843.943262411347,127,b
u132372,2,12500.0,2,a
u132373,2732,24151.80783308931,1998,b
u132374,643,20216.163297045103,610,b
u132375,30,17666.533333333333,16,d
u132376,26,19192.153846153848,15,d
u132377,4,11000.0,4,b
u132378,4,8000.0,4,a
u132379,4,22750.0,4,b
u13238,3,20000.0,3,b
u132380,24,23500.0,24,b
u132381,120,27541.65,106,c
u132382,263,31444.80608365019,179,b
u132383,30,18099.9,16,a
u132384,30,7433.133333333333,16,b
u132385,4,5000.0,4,b
u132386,30,31933.166666666668,16,c
u132387,22,16454.454545454544,14,d
u132388,3197,16842.942133249922,2716,a
u132389,30,28966.566666666666,16,b
u13239,1933,37032.99844800828,954,a
u132390,30,8533.166666666666,16,a
u132391,114,20850.877192982458,99,c
u132392,197,23543.1269035533,119,a
u132393,41,14268.146341463415,27,b
u132394,122,20442.60655737705,108,c
u132395,30,22266.5,16,c
u132396,580,19541.391379310346,410,b
u132397,30,22599.933333333334,16,c
u132398,180,32288.82222222222,105,a
u132399,4,20250.0,4,b
u1324,35,20428.571428571428,35,a
u13240,1188,40806.818181818184,861,a
u132400,167,23209.54491017964,153,b
u132401,30,11466.5,16,b
u132402,15,20400.0,15,a
u132403,2,20500.0,2,a
u132404,60,26983.25,46,c
u132405,7,5285.428571428572,5,c
u132406,30,27666.566666666666,16,d
u132407,30,28333.166666666668,16,b
u132408,35,40942.74285714285,21,c
u132409,1979,25438.599797877716,1752,a
u13241,3546,22467.233220530175,2671,b
u132410,70,22442.8,56,b
u132411,223,19112.094170403587,207,b
u132412,32,28062.34375,18,b
u132413,30,40166.566666666666,16,c
u132414,55,21109.01818181818,41,c
u132415,94,31159.531914893618,76,a
u132416,80,19199.9125,66,b
u132417,4,11500.0,4,c
u132418,4,19500.0,4,a
u132419,30,23466.533333333333,16,b
u13242,719,33588.25312934631,441,a
u132420,845,24605.83195266272,594,a
u132421,2286,25787.78477690289,1689,a
u132422,59,24677.881355932204,42,a
u132423,385,16670.11948051948,353,b
u132424,1,34000.0,1,b
u132425,2,25500.0,2,a
u132426,30,17933.166666666668,16,c
u132427,1570,25497.96815286624,1133,b
u132428,2,24500.0,2,d
u132429,4,23000.0,4,b
u13243,41,17512.19512195122,40,b
u132430,155,32735.45806451613,141,a
u132431,61,25377.0,47,b
u132432,597,32849.246231155776,550,a
u132433,10,32500.0,6,a
u132434,1,25000.0,1,b
u132435,4,20250.0,4,b
u132436,4,21000.0,4,c
u132437,83,22216.819277108432,69,d
u132438,109,26889.889908256882,89,c
u132439,50,25019.86,36,c
u13244,26806,27962.798701783184,17809,b
u132440,2,19000.0,2,d
u132441,2,25000.0,2,b
u132442,10,26599.7,6,a
u132443,37,10513.432432432432,23,b
u132444,4,20500.0,4,b
u132445,40,20999.95,26,a
u132446,60,27883.266666666666,46,b
u132447,4,23000.0,4,a
u132448,30,8099.9,16,b
u132449,2,23000.0,2,b
u13245,205,23107.29756097561,191,c
u132450,4,21250.0,4,c
u132451,59,24288.101694915254,45,d
u132452,51,18646.941176470587,37,b
u132453,30,29799.9,16,d
u132454,30,31333.166666666668,16,d
u132455,1,20000.0,1,b
u132456,7,28571.285714285714,5,b
u132457,3,25666.666666666668,3,a
u132458,30,5399.833333333333,16,a
u132459,91,22065.879120879123,77,b
u13246,13,18307.69230769231,13,a
u132460,4,22500.0,4,a
u132461,42,17880.85714285714,28,b
u132462,7,20714.14285714286,5,a
u132463,153,20549.013071895424,139,b
u132464,50,23659.9,36,b
u132465,413,24874.050847457627,298,b
u132466,49,22448.938775510203,35,b
u132467,7,14285.42857142857,5,b
u132468,33,4848.30303030303,19,c
u132469,30,29499.866666666665,16,a
u132470,4,21000.0,4,c
u132471,54,21499.925925925927,38,a
u132472,3,11666.666666666666,3,a
u132473,13,22153.46153846154,7,d
u132474,30,26633.166666666668,16,c
u132475,4,4000.0,4,c
u132476,30,19899.9,16,b
u132477,31,20612.74193548387,17,a
u132478,32,5281.09375,18,a
u132479,390,22248.6,246,b
u13248,483,27898.511387163562,361,b
u132480,30,32999.86666666667,16,d
u132481,1,21000.0,1,b
u132482,338,21579.87278106509,322,a
u132483,3,20000.0,3,b
u132484,50,21359.9,36,a
u132485,4,8750.0,4,b
u132486,86,16290.627906976744,70,a
u132487,30,9333.2,16,a
u132488,44,21818.136363636364,30,b
u132489,82,24707.29268292683,68,c
u13249,228,23118.412280701756,221,b
u132490,30,4733.166666666667,16,b
u132491,1332,39885.076576576575,842,a
u132492,434,29299.479262672812,242,c
u132493,40,30649.85,26,d
u132494,75,48773.26666666667,61,c
u132495,163,30668.699386503067,145,a
u132496,10,20199.7,6,d
u132497,7,30571.14285714286,5,b
u132498,599,25123.46410684474,412,a
u132499,4,12500.0,4,c
u1325,145,24324.124137931034,137,a
u13250,5,25400.0,5,c
u132500,30,31833.233333333334,16,b
u132501,40,26999.875,26,b
u132502,30,5066.533333333334,16,c
u132503,339,22247.802359882007,235,b
u132504,3,24666.666666666668,3,a
u132505,62,17677.41935483871,62,c
u132506,4,27500.0,4,b
u132507,4,22000.0,4,c
u132508,398,26160.76633165829,276,a
u132509,40,17499.9,26,a
u13251,2459,15590.423749491663,2076,c
u132510,3,23000.0,3,d
u132511,1066,20070.265478424015,794,a
u132512,30,6366.5,16,a
u132513,30,15699.9,16,b
u132514,30,4566.533333333334,16,c
u132515,10,33799.8,6,a
u132516,30,24433.133333333335,16,a
u132517,7600,24299.55960526316,5565,a
u132518,30,24366.5,16,c
u132519,1185,33701.240506329115,1027,b
u13252,399,31751.766917293233,301,b
u132520,30,25599.9,16,b
u132521,30,3199.8333333333335,16,a
u132522,30,6166.566666666667,16,b
u132523,3,25333.333333333332,3,d
u132524,41,19609.756097560974,41,a
u132525,6,39611.0,5,b
u132526,60,25866.616666666665,46,b
u132527,30,23633.266666666666,16,b
u132528,95,27663.105263157893,79,b
u132529,158,26139.221518987342,118,a
u13253,637,88025.07221350078,245,b
u132530,336,18157.758928571428,241,c
u132531,1190,24920.92268907563,681,b
u132532,68,19205.882352941175,54,c
u132533,18,18222.11111111111,14,c
u132534,3,13000.0,3,a
u132535,10,20200.0,6,a
u132536,1,14000.0,1,c
u132537,30,2866.5666666666666,16,a
u132538,162,22993.80864197531,136,c
u132539,60,21633.283333333333,32,d
u13254,27,18296.296296296296,27,b
u132540,4,4500.0,4,c
u132541,4,10250.0,4,c
u132542,30,6633.133333333333,16,a
u132543,4,40000.0,4,a
u132544,2,22500.0,2,b
u132545,4,22750.0,4,b
u132546,4,24500.0,4,d
u132547,10,21799.9,6,b
u132548,30,20666.5,16,b
u132549,145,28234.462068965517,131,b
u13255,1443,40397.67914067914,938,a
u132550,30,30433.133333333335,16,b
u132551,30,26066.466666666667,16,b
u132552,30,31266.566666666666,16,d
u132553,4,21000.0,4,b
u132554,60,38733.26666666667,46,c
u132555,24,19208.333333333332,18,a
u132556,195,27953.82051282051,180,a
u132557,30,18233.133333333335,16,c
u132558,1,27000.0,1,b
u132559,7,22285.428571428572,5,a
u13256,1012,38885.371541501976,672,b
u132560,30,21933.266666666666,16,b
u132561,3,25666.666666666668,3,b
u132562,9,19000.0,9,b
u132563,866,31275.97806004619,852,b
u132564,4,27250.0,4,c
u132565,52,26596.115384615383,38,d
u132566,30,11533.133333333333,16,b
u132567,30,27333.166666666668,16,c
u132568,50,23859.9,36,d
u132569,40,29874.85,26,a
u13257,549,26284.15300546448,526,a
u132570,84,22404.738095238095,69,a
u132571,3,25666.666666666668,3,a
u132572,30,8733.233333333334,16,c
u132573,1433,25932.28192602931,1037,b
u132574,34,24793.91176470588,20,a
u132575,32,18406.15625,18,b
u132576,30,31499.833333333332,16,b
u132577,3,26000.0,3,a
u132578,30,17399.866666666665,16,a
u132579,3038,19843.941408821593,2518,a
u132580,100,20689.95,82,c
u132581,30,30599.8,16,c
u132582,4,23750.0,4,a
u132583,4,22500.0,4,b
u132584,30,24366.466666666667,16,b
u132585,40,21749.95,26,a
u132586,30,40033.3,16,b
u132587,30,23499.9,16,c
